department,disease,section,question,prompt,href,gpt_gene,extracted_text
内分泌科,毒性弥漫性甲状腺肿,概述,毒性弥漫性甲状腺肿有什么危害？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：毒性弥漫性甲状腺肿有什么危害？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11119228357442485495?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量，影响寿命，并发症，其他预后,"['影响生活质量', '影响寿命', '并发症', '其他预后']"
内分泌科,毒性弥漫性甲状腺肿,概述,毒性弥漫性甲状腺肿和甲状腺功能亢进症（甲亢）有什么关系？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：毒性弥漫性甲状腺肿和甲状腺功能亢进症（甲亢）有什么关系？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11119228357442485495?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病之间的区别,['疾病之间的区别']
内分泌科,低钾血症,概述,低钾血症的临床表现？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：低钾血症的临床表现？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8146963559442271418?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
内分泌科,低钾血症,概述,低钾血症心电图表现？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：低钾血症心电图表现？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8146963559442271418?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,检验检查,['检验检查']
内分泌科,低钾血症,概述,低钾血症原因？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：低钾血症原因？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8146963559442271418?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,发病诱因,['发病诱因']
皮肤性病科,腹股沟肉芽肿,概述,腹股沟肉芽肿潜伏期是多久？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：腹股沟肉芽肿潜伏期是多久？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10993734833270241822?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"疾病介绍,
发病机制,
症状,
检验检查,
诊断依据,
治疗方法,
急救方法,
自限性,
并发症,
影响生活质量,
流行病学,
日常习惯预防,
定期体检预防,
早期发现预防",
皮肤性病科,腹股沟肉芽肿,概述,腹股沟肉芽肿有什么症状？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：腹股沟肉芽肿有什么症状？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10993734833270241822?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
儿科,儿童过敏性荨麻疹,概述,儿童过敏性荨麻疹能喝牛奶吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：儿童过敏性荨麻疹能喝牛奶吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10637548986265258170?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
儿科,儿童过敏性荨麻疹,概述,儿童过敏性荨麻疹多久能好？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：儿童过敏性荨麻疹多久能好？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10637548986265258170?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性,['自限性']
儿科,儿童过敏性荨麻疹,概述,儿童过敏性荨麻疹能自愈吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：儿童过敏性荨麻疹能自愈吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10637548986265258170?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性,['自限性']
妇产科,胎位异常,概述,胎位异常会造成难产吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：胎位异常会造成难产吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10759318370144134074?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,发病诱因,['发病诱因']
妇产科,胎位异常,概述,胎位不正最佳纠正时间?,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：胎位不正最佳纠正时间?

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10759318370144134074?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常习惯预防,['日常习惯']
妇产科,胎位异常,概述,胎位异常应采取什么睡姿？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：胎位异常应采取什么睡姿？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10759318370144134074?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
儿科,尿布皮炎,概述,尿布皮炎和纸尿裤有关吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：尿布皮炎和纸尿裤有关吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8321850135247315525?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量,['影响生活质量']
儿科,尿布皮炎,概述,尿布皮炎如何护理？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：尿布皮炎如何护理？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8321850135247315525?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
儿科,尿布皮炎,概述,如何预防尿布皮炎？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：如何预防尿布皮炎？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8321850135247315525?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常习惯预防、定期体检预防、早期发现预防,"['日常习惯', '定期体检', '早期发现']"
妇产科,HELLP综合征,治疗,HELLP综合征怎么治？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：HELLP综合征怎么治？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10557126720111361466?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"治疗方法, 治疗的作用机制, 其他预后, 并发症",
妇产科,HELLP综合征,治疗,HELLP综合征严重吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：HELLP综合征严重吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10557126720111361466?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量、影响寿命、并发症、治疗方法、早期发现预防、定期体检预防,
口腔科,舌部血管瘤,概述,舌部血管瘤鉴别诊断?,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：舌部血管瘤鉴别诊断?

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10931734549448764385?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"疾病介绍, 疾病之间的区别, 检验检查, 诊断依据",
口腔科,舌部血管瘤,概述,舌部血管瘤初期症状？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：舌部血管瘤初期症状？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10931734549448764385?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状,['症状']
口腔科,舌部血管瘤,概述,舌部血管瘤术后护理？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：舌部血管瘤术后护理？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10931734549448764385?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常护理和注意事项,['日常护理和注意事项']
风湿免疫科,银屑病关节炎,概述,银屑病关节炎需要终身服药吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：银屑病关节炎需要终身服药吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11067306764088556162?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量、影响寿命、并发症、治疗方法、早期发现预防,
风湿免疫科,银屑病关节炎,概述,银屑病关节炎通过治疗可以恢复吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：银屑病关节炎通过治疗可以恢复吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11067306764088556162?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量、影响寿命、治疗方法、治疗的作用机制、并发症、日常护理和注意事项、其他预后,
风湿免疫科,银屑病关节炎,概述,银屑病关节炎可怕吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：银屑病关节炎可怕吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11067306764088556162?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,良恶性,['良恶性']
风湿免疫科,银屑病关节炎,概述,银屑病关节炎能活多久？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：银屑病关节炎能活多久？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11067306764088556162?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响寿命,['影响寿命']
风湿免疫科,银屑病关节炎,概述,银屑病关节炎一定会瘫痪吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：银屑病关节炎一定会瘫痪吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11067306764088556162?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,良恶性,['良恶性']
泌尿外科,尿道下裂,概述,怎么知道孩子是否有尿道下裂？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：怎么知道孩子是否有尿道下裂？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8120256138535628613?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,检验检查，诊断依据,"['检验检查', '诊断依据']"
泌尿外科,尿道下裂,概述,尿道下裂手术预后如何呢？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：尿道下裂手术预后如何呢？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8120256138535628613?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,其他预后,['其他预后']
泌尿外科,尿道下裂,概述,我的第一个孩子得了尿道下裂，再生一个孩子也会得尿道下裂吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：我的第一个孩子得了尿道下裂，再生一个孩子也会得尿道下裂吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8120256138535628613?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病之间的区别,['疾病之间的区别']
耳鼻咽喉头颈外科,甲状舌管囊肿,概述,甲状舌管囊肿手术有风险吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：甲状舌管囊肿手术有风险吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10726555371688887521?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量,['影响生活质量']
耳鼻咽喉头颈外科,甲状舌管囊肿,概述,甲状舌管囊肿严重吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：甲状舌管囊肿严重吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10726555371688887521?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍,['疾病介绍']
耳鼻咽喉头颈外科,甲状舌管囊肿,概述,甲状舌管囊肿会自愈吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：甲状舌管囊肿会自愈吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10726555371688887521?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性,['自限性']
神经外科,颅脑创伤,概述,脑外伤会不会影响智力？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：脑外伤会不会影响智力？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10503631356203680620?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"影响生活质量
影响寿命","['影响生活质量', '影响寿命']"
神经外科,颅脑创伤,概述,如何判断是哪种脑外伤？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：如何判断是哪种脑外伤？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10503631356203680620?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病之间的区别,['疾病之间的区别']
神经外科,颅脑创伤,概述,脑外伤导致的植物人状态还会苏醒吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：脑外伤导致的植物人状态还会苏醒吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10503631356203680620?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,"良恶性
其他预后","['良恶性', '其他预后']"
神经外科,颅脑创伤,概述,脑震荡有后遗症吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：脑震荡有后遗症吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10503631356203680620?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,并发症,['并发症']
神经外科,颅脑创伤,概述,脑外伤需要手术治疗吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：脑外伤需要手术治疗吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10503631356203680620?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
神经外科,颅脑创伤,概述,平时说的脑震荡严重吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：平时说的脑震荡严重吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10503631356203680620?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,影响生活质量，影响寿命，并发症,"['影响生活质量', '影响寿命', '并发症']"
